name,shop_type,primary_service,is_chain,phone,website,street,city,state,state_code,postal_code,latitude,longitude,time_zone,rating,rating_tier,reviews,photos_count,has_photos,verified,location_link,services,num_services,offers_fitting,fitting_environment,public_fitting,working_hours,open_on_weekends,business_status,outreach_ready,services_source,query,area_service,owner_title,about,enrichment_status
Tee It Up! GOLF Lounge,Simulator,Club Fitting,False,(870) 621-3377,https://www.teeitupgolflounge.com/,203 E Broad St,Texarkana,Arkansas,AR,71854,33.4222715,-94.0418247,America/Chicago,5.0,Top Rated,0,12,True,True,"https://www.google.com/maps/place/Tee+it+Up%21+Golf+Lounge/@33.4222715,-94.04182469999999,14z/data=!4m8!1m2!2m1!1sTee+it+Up%21+Golf+Lounge!3m4!1s0x86346b011262cfdd:0xccd8c4b91bae7dd!8m2!3d33.4222715!4d-94.04182469999999",Club Fitting | Club Repair | Golf Simulator,3,True,Indoor,True,"{""Wednesday"": [""11AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arkansas,False,Tee it Up! Golf Lounge,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
GOLF 48 Chandler,Clubfitter,Club Fitting,False,(480) 802-5555,https://www.golf48.com/,4955 S Alma School Rd,Chandler,Arizona,AZ,85248,33.2351591,-111.8569983,America/Phoenix,4.6,Highly Rated,0,63,True,True,"https://www.google.com/maps/place/GOLF+48+CHANDLER/@33.2351591,-111.8569983,14z/data=!4m8!1m2!2m1!1sGOLF+48+CHANDLER!3m4!1s0x872b01cdced4eee3:0x570c610b101a8d03!8m2!3d33.2351591!4d-111.8569983",Club Fitting | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,GOLF 48 CHANDLER,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
GOLF Apparel Shop,Retailer,Golf Retail,False,(480) 805-5621,https://www.golfapparelshop.com/,4976 Premium Outlets Way Space #624,Chandler,Arizona,AZ,85226,33.2885647,-111.9729936,America/Phoenix,3.0,Standard,3,9,True,True,"https://www.google.com/maps/place/Golf+Apparel+Shop/@33.2885647,-111.9729936,14z/data=!4m8!1m2!2m1!1sGolf+Apparel+Shop!3m4!1s0x872b03fdb65bfe1b:0x8e4e38d271ba949a!8m2!3d33.2885647!4d-111.9729936",Retail / Pro Shop,1,False,Indoor,True,"{""Monday"": [""10AM-8PM""], ""Tuesday"": [""10AM-8PM""], ""Wednesday"": [""10AM-8PM""], ""Thursday"": [""10AM-8PM""], ""Friday"": [""10AM-9PM""], ""Saturday"": [""10AM-9PM""], ""Sunday"": [""10AM-7PM""]}",True,OPERATIONAL,True,crawled,boutique golf shop Arizona,False,Golf Apparel Shop,"{""Service options"": {""Delivery"": false}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Offerings"": {""Men's clothing"": true, ""Women's clothing"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
GOLF With Gil,Clubfitter,Club Fitting,False,(480) 527-8731,https://www.golfwithgil.com/,1900 W Carla Vista Dr #8058,Chandler,Arizona,AZ,85224,33.3114371,-111.8755829,America/Phoenix,4.9,Top Rated,0,424,True,True,"https://www.google.com/maps/place/Golf+with+Gil/@33.3114371,-111.8755829,14z/data=!4m8!1m2!2m1!1sGolf+with+Gil!3m4!1s0x872b0669690e44e9:0x45d15b610ade53e9!8m2!3d33.3114371!4d-111.8755829",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""6AM-5:59PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Golf with Gil,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""Identifies as Latino-owned"": true}}",
GOLF Guru,Simulator,Club Fitting,False,(480) 568-2383,https://golfguru360.com/,1614 N Higley Rd,Gilbert,Arizona,AZ,85234,33.3796201,-111.7240633,America/Phoenix,4.8,Top Rated,0,20,True,True,"https://www.google.com/maps/place/Golf+Guru/@33.3796201,-111.7240633,14z/data=!4m8!1m2!2m1!1sGolf+Guru!3m4!1s0x872b07ebc255a33d:0x2a659a4a9558a4f1!8m2!3d33.3796201!4d-111.7240633",Club Fitting | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop,5,True,Indoor,True,,False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Golf Guru,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
The GOLF Academy At Power Ranch,Clubfitter,Club Fitting,False,(480) 773-8734,https://www.powerranchgolfclub.com/golf/academy,4415 E Village Pkwy,Gilbert,Arizona,AZ,85298,33.2567433,-111.6951378,America/Phoenix,5.0,Top Rated,0,2,True,True,"https://www.google.com/maps/place/The+Golf+Academy+at+Power+Ranch/@33.2567433,-111.6951378,14z/data=!4m8!1m2!2m1!1sThe+Golf+Academy+at+Power+Ranch!3m4!1s0x872a534fefb0f2c5:0x293c6bc704df4162!8m2!3d33.2567433!4d-111.6951378",Club Fitting | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""7AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,The Golf Academy at Power Ranch,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
PXG Westgate,Clubfitter,Club Fitting,False,(623) 444-8088,https://www.pxg.com/pages/golf-stores/pxg-westgate,6751 N Sunset Blvd E102,Glendale,Arizona,AZ,85305,33.5339904,-112.2615665,America/Phoenix,4.7,Top Rated,0,74,True,True,"https://www.google.com/maps/place/PXG+Westgate/@33.5339904,-112.2615665,14z/data=!4m8!1m2!2m1!1sPXG+Westgate!3m4!1s0x872b418416d3b075:0xfe5f199db4bae38f!8m2!3d33.5339904!4d-112.2615665",Club Fitting | Launch Monitor | Golf Simulator | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,PXG Westgate,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true}}",
GOLF USA,Clubfitter,Club Fitting,False,(928) 453-1333,https://golfusa.com/,1850 McCulloch Blvd N C-2,Lake Havasu City,Arizona,AZ,86403,34.4758024,-114.338164,America/Phoenix,4.5,Highly Rated,0,9,True,True,"https://www.google.com/maps/place/Golf+USA/@34.4758024,-114.33816399999999,14z/data=!4m8!1m2!2m1!1sGolf+USA!3m4!1s0x80d1f27f2cd27a9f:0xbd93567b6b5d2acf!8m2!3d34.4758024!4d-114.33816399999999",Club Fitting | Club Repair | Custom Club Building | Golf Simulator | Launch Monitor | Shaft & Grip Sales | Retail / Pro Shop | Trade-In / Used Clubs,8,True,Indoor,True,"{""Wednesday"": [""10AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Arizona,False,Golf USA,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Ace Of Clubs - East Mesa,Simulator,Club Fitting,False,(480) 378-9378,https://www.aceofclubsgolfmesa.com/,7127 E Main St D,Mesa,Arizona,AZ,85207,33.414485,-111.677301,America/Phoenix,4.7,Top Rated,0,26,True,True,"https://www.google.com/maps/place/Ace+of+Clubs+-+East+Mesa/@33.414485,-111.677301,14z/data=!4m8!1m2!2m1!1sAce+of+Clubs+-+East+Mesa!3m4!1s0x872bafe605d306b9:0x560b689b22f60580!8m2!3d33.414485!4d-111.677301",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Golf Simulator | Retail / Pro Shop,6,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Arizona,False,Ace of Clubs - East Mesa,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Alex Black GOLF Instruction,Clubfitter,Club Fitting,False,(480) 861-5694,https://alexblackgolf.com/,6542 E Baseline Rd,Mesa,Arizona,AZ,85206,33.3800427,-111.6926348,America/Phoenix,5.0,Top Rated,0,6,True,True,"https://www.google.com/maps/place/Alex+Black+Golf+Instruction/@33.3800427,-111.6926348,14z/data=!4m8!1m2!2m1!1sAlex+Black+Golf+Instruction!3m4!1s0x872bae49bd0f0291:0x1dbdda6e345b2cdf!8m2!3d33.3800427!4d-111.6926348",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""6AM-7PM""]}",False,OPERATIONAL,True,recrawled,custom club fitting Arizona,False,Alex Black Golf Instruction,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Old Town GOLF,Retailer,Golf Retail,False,(480) 790-1665,https://www.oldtowngolfshop.com/,2716 N Ogden #106,Mesa,Arizona,AZ,85215,33.4649938,-111.7395742,America/Phoenix,4.7,Top Rated,0,4,True,True,"https://www.google.com/maps/place/Old+town+golf/@33.4649938,-111.73957419999999,14z/data=!4m8!1m2!2m1!1sOld+town+golf!3m4!1s0x872ba505ee1e355d:0xbba4485f264ae578!8m2!3d33.4649938!4d-111.73957419999999",Retail / Pro Shop | Shaft & Grip Sales,2,False,Indoor,True,"{""Wednesday"": [""7AM-3PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Old town golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
PXG Mesa,Clubfitter,Club Fitting,False,(480) 397-1700,https://www.pxg.com/pages/golf-stores/pxg-mesa,221 W Main St,Mesa,Arizona,AZ,85201,33.4147418,-111.8377261,America/Phoenix,4.7,Top Rated,0,67,True,True,"https://www.google.com/maps/place/PXG+Mesa/@33.4147418,-111.8377261,14z/data=!4m8!1m2!2m1!1sPXG+Mesa!3m4!1s0x872ba7fc1c82588f:0xd3164a5d6eb00352!8m2!3d33.4147418!4d-111.8377261",Club Fitting | Custom Club Building | Golf Simulator | Launch Monitor | Retail / Pro Shop,5,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Arizona,False,PXG Mesa,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""Identifies as veteran-owned"": true}}",
Par Excellence GOLF School,Instruction,Golf Instruction,False,(480) 442-6864,https://www.parexcellencegolfschool.com/,2401 S Lansing,Mesa,Arizona,AZ,85212,33.3719017,-111.6314643,America/Phoenix,5.0,Top Rated,0,5,True,True,"https://www.google.com/maps/place/Par+Excellence+Golf+School/@33.371901699999995,-111.63146429999999,14z/data=!4m8!1m2!2m1!1sPar+Excellence+Golf+School!3m4!1s0x872bb19a31e987df:0x4a115e4cd0ea87c8!8m2!3d33.371901699999995!4d-111.63146429999999",Golf Lessons,1,False,Unknown,True,"{""Wednesday"": [""6AM-7PM""]}",False,OPERATIONAL,True,recrawled,custom club fitting Arizona,False,Par Excellence Golf School,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Shadetree GOLF & Pickleball,Retailer,Golf Retail,False,(480) 265-8964,https://shadetreegolf.com/,2853 S Sossaman Rd # 102,Mesa,Arizona,AZ,85212,33.3637725,-111.6688325,America/Phoenix,4.9,Top Rated,0,104,True,True,"https://www.google.com/maps/place/ShadeTree+Golf+%26+Pickleball/@33.363772499999996,-111.6688325,14z/data=!4m8!1m2!2m1!1sShadeTree+Golf+%26+Pickleball!3m4!1s0x872bafafe19a0de1:0xbe4be503b5bcb728!8m2!3d33.363772499999996!4d-111.6688325",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""9:30AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,ShadeTree Golf & Pickleball,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
Swing Shift GOLF Club,Simulator,Golf Simulator,False,(602) 622-8192,https://theswingshift.golf/,10300 N Scottsdale Rd,Paradise Valley,Arizona,AZ,85253,33.5793305,-111.9265909,America/Phoenix,4.9,Top Rated,0,15,True,True,"https://www.google.com/maps/place/Swing+Shift+Golf+Club/@33.5793305,-111.9265909,14z/data=!4m8!1m2!2m1!1sSwing+Shift+Golf+Club!3m4!1s0x872b7578f76e02a3:0x35b01be88bcfe843!8m2!3d33.5793305!4d-111.9265909",Golf Simulator,1,False,Indoor,True,"{""Wednesday"": [""6AM-11PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Swing Shift Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Other"": {""Identifies as women-owned"": true}}",
Legacy GOLF Performance Center,Driving Range,Club Fitting,False,(602) 305-5550,https://www.legacygolfperformancecenter.com/,6808 S 32nd St,Phoenix,Arizona,AZ,85042,33.381389,-112.020733,America/Phoenix,4.7,Top Rated,0,3,True,True,"https://www.google.com/maps/place/Legacy+Golf+Performance+Center/@33.381389,-112.02073299999999,14z/data=!4m8!1m2!2m1!1sLegacy+Golf+Performance+Center!3m4!1s0x872b0f92560c7253:0xc2339cdf7725cfbe!8m2!3d33.381389!4d-112.02073299999999",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Outdoor,True,,False,OPERATIONAL,True,crawled,independent clubmaker Arizona,False,Legacy Golf Performance Center,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Ping INC,Clubfitter,Club Fitting,False,(800) 474-6434,https://www.ping.com/,2201 W Desert Cove Ave,Phoenix,Arizona,AZ,85029,33.5853113,-112.1047989,America/Phoenix,4.2,Well Reviewed,0,21,True,False,"https://www.google.com/maps/place/Ping+Inc/@33.5853113,-112.10479889999999,14z/data=!4m8!1m2!2m1!1sPing+Inc!3m4!1s0x872b6c4853873427:0xd70492db5ad81562!8m2!3d33.5853113!4d-112.10479889999999",Club Fitting | Retail / Pro Shop,2,True,Indoor,True,"{""Wednesday"": [""7AM-4PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Ping Inc,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Proclubs,Golf Course / Pro Shop,Club Fitting,False,(623) 434-6570,https://proclubs.com/,23335 N 18th Dr,Phoenix,Arizona,AZ,85027,33.6973981,-112.0976341,America/Phoenix,4.1,Well Reviewed,0,3,True,True,"https://www.google.com/maps/place/ProClubs/@33.6973981,-112.0976341,14z/data=!4m8!1m2!2m1!1sProClubs!3m4!1s0x872b65804ceeb76d:0xfe651d5735d5c115!8m2!3d33.6973981!4d-112.0976341",Club Fitting | Custom Club Building | Shaft & Grip Sales | Retail / Pro Shop,4,True,Outdoor,True,"{""Wednesday"": [""8AM-4PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Arizona,False,ProClubs,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Tour Striker GOLF Academy,Clubfitter,Club Fitting,False,(541) 948-2480,https://tourstrikergolfacademy.com/,3636 E Baseline Rd,Phoenix,Arizona,AZ,85042,33.3808164,-112.0057638,America/Phoenix,5.0,Top Rated,0,220,True,True,"https://www.google.com/maps/place/Tour+Striker+Golf+Academy/@33.3808164,-112.0057638,14z/data=!4m8!1m2!2m1!1sTour+Striker+Golf+Academy!3m4!1s0x872b0f9c803a421b:0xab115dd669f50c8f!8m2!3d33.3808164!4d-112.0057638",Club Fitting | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop,5,True,Indoor,True,"{""Wednesday"": [""7AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Tour Striker Golf Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Bad Birdie,Retailer,Golf Retail,False,(623) 526-5565,https://badbirdiegolf.com/,15034 N Scottsdale Rd Suite 105G1B,Scottsdale,Arizona,AZ,85254,33.6241141,-111.9282667,America/Phoenix,4.9,Top Rated,263,42,True,True,"https://www.google.com/maps/place/Bad+Birdie/@33.6241141,-111.9282667,14z/data=!4m8!1m2!2m1!1sBad+Birdie!3m4!1s0x872b75e17167f86b:0x60dd84110ef9081d!8m2!3d33.6241141!4d-111.9282667",Retail / Pro Shop,1,False,Indoor,True,"{""Monday"": [""10AM-8PM""], ""Tuesday"": [""10AM-8PM""], ""Wednesday"": [""10AM-8PM""], ""Thursday"": [""10AM-8PM""], ""Friday"": [""10AM-8PM""], ""Saturday"": [""10AM-8PM""], ""Sunday"": [""11AM-6PM""]}",True,OPERATIONAL,True,crawled,boutique golf shop Arizona,False,Bad Birdie,"{""Service options"": {""In-store pickup"": true, ""In-store shopping"": true, ""Onsite services"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Gender-neutral restroom"": true, ""Wi-Fi"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
Brent Smith GOLF,Instruction,Golf Instruction,False,(480) 221-9312,https://brentsmithgolf.com/,11500 Hayden Rd,Scottsdale,Arizona,AZ,85260,33.5902239,-111.909305,America/Phoenix,5.0,Top Rated,0,1,True,True,"https://www.google.com/maps/place/Brent+Smith+Golf/@33.5902239,-111.90930499999999,14z/data=!4m8!1m2!2m1!1sBrent+Smith+Golf!3m4!1s0x872b75cc68eac729:0x46b3c81dd8383cfc!8m2!3d33.5902239!4d-111.90930499999999",Golf Lessons | Shaft & Grip Sales,2,False,Unknown,True,"{""Wednesday"": [""7AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Brent Smith Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Club Conex,Clubfitter,Club Fitting,False,,https://www.clubconex.com/,15035 N 75th St,Scottsdale,Arizona,AZ,85260,33.6232271,-111.9159929,America/Phoenix,0.0,Unrated,0,1,True,True,"https://www.google.com/maps/place/Club+Conex/@33.6232271,-111.91599289999999,14z/data=!4m8!1m2!2m1!1sClub+Conex!3m4!1s0x872b755abd1ca2ff:0x321b2f08f7df0eda!8m2!3d33.6232271!4d-111.91599289999999",Club Fitting | Shaft & Grip Sales,2,True,Indoor,True,,False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,Club Conex,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Ejs GOLF - Coach Erik,Retailer,Golf Instruction,False,(480) 861-9370,https://ejsgolf.com/,7505 E McCormick Pkwy,Scottsdale,Arizona,AZ,85258,33.5494473,-111.920119,America/Phoenix,5.0,Top Rated,0,381,True,True,"https://www.google.com/maps/place/EJS+Golf+-+Coach+Erik+%7C+Scottsdale+Golf+Lessons+-+McCormick+Ranch+G.+C./@33.5494473,-111.920119,14z/data=!4m8!1m2!2m1!1sEJS+Golf+-+Coach+Erik+%7C+Scottsdale+Golf+Lessons+-+McCormick+Ranch+G.+C.!3m4!1s0x872d21243a5977c9:0x1e293e937b6f703e!8m2!3d33.5494473!4d-111.920119",Golf Lessons | Launch Monitor | Retail / Pro Shop,3,False,Indoor,True,"{""Wednesday"": [""Closed""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,EJS Golf - Coach Erik | Scottsdale Golf Lessons - McCormick Ranch G. C.,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
GOLF 48,Clubfitter,Club Fitting,False,(480) 502-0555,https://hornaceksgolf.com/,23587 N Scottsdale Rd,Scottsdale,Arizona,AZ,85255,33.7004879,-111.9232576,America/Phoenix,4.6,Highly Rated,0,17,True,True,"https://www.google.com/maps/place/Golf+48/@33.7004879,-111.9232576,14z/data=!4m8!1m2!2m1!1sGolf+48!3m4!1s0x872b7714108b2445:0xf2936a656764dd63!8m2!3d33.7004879!4d-111.9232576",Club Fitting | Golf Lessons | Launch Monitor | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Arizona,False,Golf 48,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
New Level GOLF Co.,Clubfitter,Club Fitting,False,,https://www.newlevelgolf.com/,15270 N 83rd Pl,Scottsdale,Arizona,AZ,85260,33.6244383,-111.9040418,America/Phoenix,4.7,Top Rated,0,15,True,True,"https://www.google.com/maps/place/New+Level+Golf+Co./@33.6244383,-111.9040418,14z/data=!4m8!1m2!2m1!1sNew+Level+Golf+Co.!3m4!1s0x872b74475a9fc463:0xccb2812a29b4271!8m2!3d33.6244383!4d-111.9040418",Club Fitting | Club Repair | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""8AM-4PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,New Level Golf Co.,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
PXG Scottsdale,Clubfitter,Club Fitting,False,(480) 387-5580,https://www.pxg.com/pages/golf-stores/pxg-scottsdale,15690 N 83rd Way,Scottsdale,Arizona,AZ,85260,33.6285885,-111.9010456,America/Phoenix,4.4,Highly Rated,0,112,True,True,"https://www.google.com/maps/place/PXG+Scottsdale/@33.6285885,-111.90104559999999,14z/data=!4m8!1m2!2m1!1sPXG+Scottsdale!3m4!1s0x872b75c9ba4949f3:0x500e7078c701c09f!8m2!3d33.6285885!4d-111.90104559999999",Club Fitting | Launch Monitor | Golf Simulator | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Arizona,False,PXG Scottsdale,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true}}",
